fname,reef_no,replicate,perimeter_m,area_m2,diam_longest_m,diam_perpendic_m,imagery_resolution_m,date,method,platform,imagery_type,provider,instrument,observer,notes,X1,reef_no;replicate;perimeter_m;area_m2;diam_longest_m;diam_perpendic_m;imagery_resolution_m;date;method;platform;imagery_type;provider;instrument;observer;notes,dt
data/Module1_MeasuringReefs_template_JM.csv,24,2,296.67,6793.63,NA,NA,2,20030412,imagery,GE,satellite,DigitalGlobe,"EarlyBird-1 (not 100% sure if this sat's imagery is in Google Earth, but the imagery of this scene is def >1m, which is DG's lowest res sat listed in Christiaan Adam's post)",JM,"resolution is not 100% clear: 3.0 (?) or 2.0, if copyright info (DG) is wrong",NA,NA,2003-04-12
data/Module1_MeasuringReefs_template_JM.csv,24,3,302.15,7100.7,NA,NA,2,20030412,imagery,GE,satellite,DigitalGlobe,"EarlyBird-1 (not 100% sure if this sat's imagery is in Google Earth, but the imagery of this scene is def >1m, which is DG's lowest res sat listed in Christiaan Adam's post)",JM,"resolution is not 100% clear: 3.0 (?) or 2.0, if copyright info (DG) is wrong",NA,NA,2003-04-12
data/Module1_MeasuringReefs_template_JM.csv,24,1,375.54,11222.83402,NA,NA,3,20190316,imagery,PlanetExplorer,satellite,Planet,PlanetScope (formerly Dove CubeSats),JM,NA,NA,NA,2019-03-16
data/Module1_MeasuringReefs_template_JM.csv,24,2,348.28,9652.664411,NA,NA,3,20190316,imagery,PlanetExplorer,satellite,Planet,PlanetScope (formerly Dove CubeSats),JM,NA,NA,NA,2019-03-16
data/Module1_MeasuringReefs_template_JM.csv,24,3,350.86,9796.204758,NA,NA,3,20190316,imagery,PlanetExplorer,satellite,Planet,PlanetScope (formerly Dove CubeSats),JM,NA,NA,NA,2019-03-16
data/Module1_MeasuringReefs_template_JM.csv,24,1,302.83,7297.732314,NA,NA,5,20160208,imagery,PlanetExplorer,satellite,Planet,RapidEye,JM,NA,NA,NA,2016-02-08
data/Module1_MeasuringReefs_template_JM.csv,24,2,309.04,7600.103843,NA,NA,5,20160208,imagery,PlanetExplorer,satellite,Planet,RapidEye,JM,NA,NA,NA,2016-02-08
data/Module1_MeasuringReefs_template_JM.csv,24,3,324.67,8388.30973,NA,NA,5,20160208,imagery,PlanetExplorer,satellite,Planet,RapidEye,JM,NA,NA,NA,2016-02-08
data/Module1_MeasuringReefs_template_JM.csv,24,1,381.74,11596.46107,NA,NA,10,20180307,imagery,PlanetExplorer,satellite,ESA,Sentinel-2,JM,NA,NA,NA,2018-03-07
data/Module1_MeasuringReefs_template_JM.csv,24,2,374.96,11188.19474,NA,NA,10,20180307,imagery,PlanetExplorer,satellite,ESA,Sentinel-2,JM,NA,NA,NA,2018-03-07
data/Module1_MeasuringReefs_template_JM.csv,24,3,350.54,9778.343753,NA,NA,10,20180307,imagery,PlanetExplorer,satellite,ESA,Sentinel-2,JM,NA,NA,NA,2018-03-07
data/Module1_MeasuringReefs_template_JM.csv,24,1,344.51,9444.822514,NA,NA,30,20190328,imagery,PlanetExplorer,satellite,USGS,Landsat 8,JM,NA,NA,NA,2019-03-28
data/Module1_MeasuringReefs_template_JM.csv,24,2,377.63,11348.09893,NA,NA,30,20190328,imagery,PlanetExplorer,satellite,USGS,Landsat 8,JM,NA,NA,NA,2019-03-28
data/Module1_MeasuringReefs_template_JM.csv,24,3,369.92,10889.44538,NA,NA,30,20190328,imagery,PlanetExplorer,satellite,USGS,Landsat 8,JM,NA,NA,NA,2019-03-28
